key,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
178,0,40,1,13,24131,318006,z_No,Mal,z_High School,Clerical,80,Commercial,12180,Pickup,2,No,0,235,9,0,Highly Urban/ Urban,Bayern
179,0,49,0,3,960,668813,Yes,Fem,PhD,Home Maker,74,Private,18110,unknown,2,No,3,294,3,0,Highly Urban/ Urban,Bayern
180,0,63,0,15,36191,285530,Yes,Mal,z_High School,Clerical,84,Private,6040,Minivan,0,No,2,291,3,0,Highly Urban/ Urban,Bayern
181,0,69,0,14,129794,606567,z_No,Mal,PhD,Doctor,82,Private,21200,Van,0,No,2,215,,0,Highly Urban/ Urban,Bayern
182,0,58,0,15,,123669,z_No,Fem,<High School,Clerical,61,Private,11650,unknown,3,No,6,295,9,0,Highly Urban/ Urban,Thueringen
183,0,83,0,17,55969,185793,Yes,Mal,Bachelors,Teacher,90,Commercial,27890,Panel Truck,2,No,2,256,16,0,z_Highly Rural/ Rural,Thueringen
184,1,50,2,15,35820,565175,Yes,Fem,<High School,Teacher,75,Private,9740,unknown,1,No,10,313,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
185,0,51,4,18,49027,191914,z_No,Fem,Bachelors,Clerical,66,Private,18120,Minivan,0,No,2,310,10,0,Highly Urban/ Urban,Sachsen-Anhalt
186,0,59,2,15,65827,569860,Yes,Fem,Masters,Nurse,66,Private,12490,unknown,0,No,2,254,12,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
187,0,97,2,26,98676,801574,Yes,Mal,Bachelors,Professional,59,Private,15920,Minivan,2,No,2,256,12,0,Highly Urban/ Urban,Hessen
188,0,52,0,13,40173,506985,Yes,Mal,z_High School,Teacher,93,Commercial,8460,Pickup,4,No,8,335,3,0,Highly Urban/ Urban,Bayern
189,0,45,0,14,,,z_No,Mal,z_High School,Student,114,Private,14130,Minivan,2,No,5,277,,0,z_Highly Rural/ Rural,Bayern
190,0,47,0,14,50740,200226,z_No,Fem,<High School,Clerical,97,Private,10500,Sports Car,2,No,0,325,3,0,z_Highly Rural/ Rural,Bayern
191,0,30,3,12,34243,198547,Yes,Mal,Bachelors,Teacher,82,Commercial,7690,Pickup,2,No,6,2449,18,1,Highly Urban/ Urban,Thueringen
192,0,40,0,14,61805,571233,z_No,Fem,Bachelors,Manager,76,Private,24260,Minivan,0,No,0,283,20,0,Highly Urban/ Urban,Bayern
193,0,68,0,10,27657,211420,Yes,Fem,<High School,Clerical,88,Private,15080,unknown,2,Yes,10,382,3,0,Highly Urban/ Urban,Thueringen
194,0,60,0,15,137704,100113,z_No,Fem,PhD,Doctor,90,Private,13160,Sports Car,0,No,0,6337,19,1,Highly Urban/ Urban,Nordrhein-Westfalen
195,0,46,0,10,71273,299841,Yes,Fem,Bachelors,Professional,100,Private,14960,Minivan,5,No,5,265,6,0,Highly Urban/ Urban,Bayern
196,0,57,3,18,24733,588900,z_No,Fem,z_High School,Home Maker,54,Commercial,34510,Van,0,No,0,333,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
197,0,65,0,14,116273,656951,z_No,Fem,Bachelors,Professional,73,Private,21660,Sports Car,0,No,0,386,13,0,z_Highly Rural/ Rural,Bayern
198,0,46,0,11,56324,200226,z_No,Mal,z_High School,Clerical,62,Commercial,31390,Panel Truck,0,No,5,347,3,0,z_Highly Rural/ Rural,Bayern
199,0,38,0,17,29053,142102,Yes,Fem,<High School,Clerical,82,Private,11300,Sports Car,1,No,6,284,9,0,Highly Urban/ Urban,Thueringen
200,0,78,0,3,960,132503,Yes,Fem,Bachelors,Home Maker,74,Private,27890,unknown,2,No,2,198,11,0,Highly Urban/ Urban,Berlin
201,1,55,1,3,560,376896,Yes,Fem,<High School,Student,79,Private,1500,Sports Car,3,No,2,320,9,0,z_Highly Rural/ Rural,Bayern
202,0,39,0,15,33496,941180,z_No,Fem,z_High School,Clerical,57,Private,1500,unknown,0,No,2,4181,9,1,Highly Urban/ Urban,Bayern
203,0,48,0,14,34111,332077,Yes,Fem,Bachelors,Professional,76,Private,11530,unknown,2,No,0,342,11,0,z_Highly Rural/ Rural,Rheinland-Pfalz
204,1,41,3,3,960,111891,z_No,Mal,z_High School,Home Maker,81,Private,16510,Minivan,3,Yes,2,3006,3,1,Highly Urban/ Urban,Bayern
205,0,73,0,17,25535,223394,Yes,Fem,z_High School,Home Maker,118,Private,8560,Sports Car,2,No,2,194,11,0,z_Highly Rural/ Rural,Thueringen
206,0,52,2,19,33506,324560,Yes,Mal,<High School,Clerical,94,Private,5800,Minivan,0,No,1,261,7,0,Highly Urban/ Urban,Thueringen
207,1,61,1,3,960,653679,z_No,Fem,Bachelors,Home Maker,66,Private,18820,unknown,1,No,6,311,11,0,Highly Urban/ Urban,Thueringen
208,0,72,0,19,164118,443587,Yes,Mal,Masters,,89,Commercial,23320,Panel Truck,2,No,3,294,21,0,Highly Urban/ Urban,Berlin
209,0,80,0,13,58772,256083,Yes,Fem,<High School,Teacher,82,Private,13420,Sports Car,3,No,5,311,3,0,z_Highly Rural/ Rural,Bayern
210,0,58,0,10,73868,287757,z_No,Mal,Masters,Nurse,83,Private,18720,Van,0,No,4,337,21,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
211,0,73,0,15,23541,515243,z_No,Fem,z_High School,Clerical,69,Private,17880,Sports Car,3,No,5,3974,3,1,Highly Urban/ Urban,Bayern
212,0,53,0,18,85305,794559,Yes,Fem,Bachelors,Manager,81,Private,9930,unknown,0,No,3,7035,7,1,Highly Urban/ Urban,Bayern
213,0,54,0,15,25550,596670,Yes,Mal,z_High School,Teacher,104,Commercial,10350,Minivan,3,No,2,268,,0,Highly Urban/ Urban,Bayern
214,0,72,0,18,108368,738282,Yes,Fem,Bachelors,Manager,90,Commercial,27020,Pickup,3,No,0,260,8,0,Highly Urban/ Urban,Brandenburg
215,0,74,1,16,53319,282686,Yes,Fem,Bachelors,Professional,86,Private,24160,Minivan,0,No,2,285,15,0,z_Highly Rural/ Rural,Hessen
216,0,59,0,18,77403,310890,Yes,Fem,Masters,Nurse,52,Private,25450,unknown,4,No,5,285,,0,Highly Urban/ Urban,Sachsen-Anhalt
217,0,47,2,15,60245,332536,Yes,Mal,z_High School,Teacher,87,Commercial,7470,Pickup,2,No,2,264,3,0,z_Highly Rural/ Rural,Bayern
218,0,32,0,15,91207,846418,Yes,Fem,Masters,Nurse,83,Private,13740,Minivan,1,No,2,377,17,0,z_Highly Rural/ Rural,Brandenburg
219,0,42,0,13,44134,373703,z_No,Mal,<High School,Teacher,93,Commercial,10020,Pickup,2,No,2,4611,3,1,Highly Urban/ Urban,Bayern
220,0,31,2,17,31213,306228,z_No,Fem,z_High School,Clerical,86,Private,12930,Sports Car,2,Yes,2,2078,9,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
221,0,43,0,7,147627,775303,Yes,Mal,Masters,,96,Commercial,6720,Pickup,0,No,4,351,12,0,Highly Urban/ Urban,Brandenburg
222,0,44,2,3,560,130687,z_No,Fem,Masters,Home Maker,63,Private,32090,Minivan,2,No,2,380,19,0,z_Highly Rural/ Rural,Bayern
223,3,41,4,3,,282672,Yes,Fem,z_High School,Student,99,Private,1500,unknown,0,No,7,7036,12,1,Highly Urban/ Urban,Bayern
224,0,54,1,13,85589,744634,Yes,Fem,Bachelors,Manager,80,Private,15060,unknown,1,No,0,164,12,0,Highly Urban/ Urban,Sachsen-Anhalt
225,0,66,0,16,60108,486323,Yes,Fem,z_High School,Professional,63,Private,12310,unknown,1,No,2,381,3,0,Highly Urban/ Urban,Hessen
226,1,53,2,20,112628,417629,Yes,Fem,Masters,Nurse,91,Private,24600,Van,4,Yes,4,5104,12,1,Highly Urban/ Urban,Bayern
227,0,51,0,13,82859,833606,z_No,Mal,z_High School,Professional,70,Private,14390,Minivan,2,No,2,297,3,0,Highly Urban/ Urban,Bayern
228,0,52,0,13,98660,111891,z_No,Fem,Bachelors,Home Maker,88,Private,26250,Pickup,0,No,2,185,8,0,z_Highly Rural/ Rural,Sachsen-Anhalt
229,0,36,3,,1718,200226,Yes,Fem,z_High School,Student,55,Commercial,6120,unknown,2,No,0,251,3,0,z_Highly Rural/ Rural,Bayern
230,0,64,0,18,115048,683641,Yes,Fem,z_High School,Manager,70,Private,22920,Pickup,0,No,0,379,10,0,Highly Urban/ Urban,Bayern
231,0,64,0,16,81581,756717,Yes,Fem,z_High School,Professional,72,Private,25700,Van,0,No,2,294,3,0,Highly Urban/ Urban,Hessen
232,0,65,1,15,94888,686880,Yes,Fem,Masters,Nurse,89,Private,6900,Sports Car,2,No,2,294,3,0,Highly Urban/ Urban,Berlin
233,0,57,3,14,51463,400357,z_No,Mal,Masters,,82,Commercial,42550,Panel Truck,3,Yes,0,53912,22,1,Highly Urban/ Urban,Thueringen
234,0,59,0,15,,679794,z_No,Fem,Bachelors,Manager,100,Private,8160,unknown,5,No,0,298,8,0,Highly Urban/ Urban,Brandenburg
235,0,69,0,14,,233126,Yes,Fem,z_High School,Teacher,77,Commercial,13160,Minivan,3,Yes,5,238,3,0,Highly Urban/ Urban,Hessen
236,0,85,0,16,25849,508591,Yes,Fem,<High School,Home Maker,76,Private,13850,unknown,0,No,2,4589,9,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
237,0,48,0,10,96365,412230,z_No,Mal,Masters,,79,Commercial,24220,Panel Truck,0,No,7,290,16,0,Highly Urban/ Urban,Bayern
238,0,25,3,17,27472,258565,Yes,Fem,<High School,Clerical,103,Private,14030,unknown,2,No,0,4556,7,1,z_Highly Rural/ Rural,Bayern
239,0,43,3,16,31515,205480,z_No,Fem,z_High School,Clerical,54,Private,7800,unknown,2,Yes,2,3141,10,1,Highly Urban/ Urban,Nordrhein-Westfalen
240,0,68,0,15,132120,,z_No,Fem,PhD,Doctor,85,Private,14870,unknown,0,No,4,19829,16,1,Highly Urban/ Urban,Bayern
241,0,64,1,18,90972,367948,Yes,Mal,Masters,Professional,68,Commercial,6400,Pickup,0,No,2,283,25,0,Highly Urban/ Urban,Bayern
242,0,54,0,17,91526,755113,z_No,Fem,Masters,Nurse,85,Private,23260,Van,2,No,0,259,20,0,Highly Urban/ Urban,Bayern
243,0,51,2,15,63407,651036,z_No,Mal,z_High School,Teacher,84,Commercial,12240,Minivan,0,No,0,248,3,0,Highly Urban/ Urban,Bayern
244,0,61,0,8,110061,702458,Yes,Fem,Masters,Manager,84,Private,12070,unknown,0,No,0,267,19,0,Highly Urban/ Urban,Nordrhein-Westfalen
245,0,66,0,15,95334,595759,z_No,Mal,z_High School,Manager,88,Commercial,21070,Van,1,No,1,386,15,0,Highly Urban/ Urban,Bayern
246,1,47,2,19,73317,464785,Yes,Mal,Bachelors,Teacher,85,Commercial,23190,Minivan,0,No,2,359,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
247,0,45,0,15,81678,35334,z_No,Fem,Bachelors,Professional,74,Private,26480,Sports Car,5,No,7,332,10,0,Highly Urban/ Urban,Bayern
248,0,60,0,14,141072,394953,z_No,Fem,PhD,,92,Commercial,28380,Pickup,0,No,4,280,19,0,Highly Urban/ Urban,Brandenburg
249,0,53,0,14,19976,362160,z_No,Mal,z_High School,Professional,67,Commercial,10950,Pickup,0,No,2,341,10,0,z_Highly Rural/ Rural,Brandenburg
250,0,57,0,3,960,47112,z_No,Fem,z_High School,Home Maker,100,Private,19810,Minivan,0,No,1,272,3,0,z_Highly Rural/ Rural,Bayern
251,0,30,0,,20869,330557,Yes,Fem,<High School,Clerical,59,Private,7990,Sports Car,2,No,2,237,3,0,Highly Urban/ Urban,Hessen
252,0,49,0,,6645,122663,Yes,Fem,Masters,Nurse,80,Private,7080,unknown,1,No,11,282,19,0,Highly Urban/ Urban,Bayern
253,1,73,1,15,119942,306228,z_No,Fem,Masters,Manager,71,Commercial,24130,Pickup,0,No,2,3087,18,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
254,0,60,0,16,90471,242017,Yes,Mal,Masters,,50,Commercial,11380,Pickup,3,No,2,266,17,0,Highly Urban/ Urban,Bayern
255,0,51,0,18,108335,715458,Yes,Fem,Bachelors,Professional,57,Private,19840,unknown,2,No,4,300,,0,Highly Urban/ Urban,Bayern
256,0,50,2,16,37507,624436,Yes,Fem,z_High School,Clerical,77,Private,6200,unknown,0,No,4,190,3,0,Highly Urban/ Urban,Bayern
257,0,32,2,16,28141,141336,z_No,Mal,<High School,Teacher,83,Commercial,12250,Minivan,0,No,6,296,7,0,z_Highly Rural/ Rural,Bayern
258,0,67,0,17,9572,23556,Yes,Mal,<High School,Student,50,Private,7200,Pickup,0,No,2,1481,,1,Highly Urban/ Urban,Bayern
259,0,28,1,14,87147,653515,z_No,Mal,Bachelors,Professional,126,Private,13420,Minivan,0,No,1,326,7,0,z_Highly Rural/ Rural,Berlin
260,0,67,0,15,43215,76557,z_No,Mal,z_High School,Teacher,106,Commercial,22280,Minivan,0,No,1,210,14,0,Highly Urban/ Urban,Bayern
261,0,60,0,16,38606,,Yes,Fem,z_High School,Clerical,64,Private,16020,unknown,4,No,2,327,12,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
262,0,57,0,11,,385570,Yes,Fem,Bachelors,Teacher,86,Commercial,32530,Minivan,0,No,6,314,11,0,Highly Urban/ Urban,Thueringen
263,0,48,0,14,117003,212004,z_No,Fem,Bachelors,Home Maker,85,Private,16800,unknown,2,No,3,235,11,0,Highly Urban/ Urban,Bayern
264,0,60,2,,90439,687498,Yes,Mal,Bachelors,Manager,75,Private,14950,Minivan,2,No,4,245,10,0,Highly Urban/ Urban,Bayern
265,0,61,0,11,93877,117780,z_No,Mal,Bachelors,Professional,102,Private,15120,Minivan,3,No,0,336,6,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
266,0,51,3,10,30701,353340,z_No,Fem,<High School,Clerical,77,Private,8070,unknown,4,No,2,241,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
267,0,56,0,15,4633,520829,Yes,Mal,z_High School,Student,50,Commercial,11180,Pickup,0,No,2,365,3,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
268,1,46,2,18,62330,683124,z_No,Mal,Masters,Manager,51,Commercial,21770,Van,5,Yes,4,4927,14,1,Highly Urban/ Urban,Bayern
269,0,42,0,16,33519,248097,z_No,Fem,<High School,Teacher,91,Private,2600,unknown,2,Yes,6,210,8,0,z_Highly Rural/ Rural,Berlin
270,2,61,3,17,21486,474117,z_No,Fem,<High School,Teacher,50,Private,8260,unknown,0,No,2,255,3,0,Highly Urban/ Urban,Bayern
271,0,65,0,14,45742,678686,z_No,Fem,<High School,Clerical,128,Private,30260,unknown,0,No,0,5617,11,1,Highly Urban/ Urban,Hessen
272,0,57,4,17,60788,276783,z_No,Fem,Bachelors,Teacher,101,Commercial,10880,unknown,0,No,2,380,15,0,Highly Urban/ Urban,Nordrhein-Westfalen
273,1,45,2,17,74582,701337,Yes,Fem,Masters,Manager,96,Private,13000,Sports Car,1,No,2,347,14,0,Highly Urban/ Urban,Bayern
274,0,46,0,14,81216,641510,Yes,Mal,Bachelors,Teacher,54,Commercial,14860,Minivan,4,No,3,302,17,0,Highly Urban/ Urban,Nordrhein-Westfalen
275,0,64,0,17,7054,229671,Yes,Mal,z_High School,Student,73,Commercial,22770,Panel Truck,3,No,1,335,3,0,Highly Urban/ Urban,Bayern
276,1,42,2,3,560,105077,Yes,Fem,Masters,Home Maker,72,Private,14300,Minivan,3,No,1,315,13,0,Highly Urban/ Urban,Rheinland-Pfalz
277,2,57,2,15,31045,298975,Yes,Mal,<High School,Clerical,89,Commercial,7200,Pickup,0,Yes,5,4039,10,1,Highly Urban/ Urban,Nordrhein-Westfalen
278,0,54,0,14,81201,147225,z_No,Fem,Masters,Nurse,62,Private,14520,Pickup,2,No,9,293,13,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
279,1,54,2,18,47100,192640,Yes,Mal,z_High School,Teacher,74,Commercial,10510,Pickup,5,No,9,5977,3,1,Highly Urban/ Urban,Bayern
280,0,63,0,15,56233,387014,Yes,Fem,Bachelors,Teacher,88,Commercial,27400,Van,2,No,2,271,15,0,Highly Urban/ Urban,Bayern
281,0,32,0,11,33277,394563,z_No,Mal,z_High School,Clerical,113,Private,22450,Minivan,3,No,10,4673,3,1,Highly Urban/ Urban,Bayern
282,0,57,0,12,59722,106002,z_No,Mal,Masters,Nurse,58,Private,13320,Minivan,3,No,0,307,10,0,Highly Urban/ Urban,Bayern
283,0,70,0,18,77859,276520,Yes,Mal,PhD,Doctor,79,Private,7900,Sports Car,3,Yes,4,313,16,0,Highly Urban/ Urban,Bayern
284,0,41,0,15,50000,341562,z_No,Mal,z_High School,Teacher,64,Commercial,10360,Pickup,2,No,6,321,6,0,z_Highly Rural/ Rural,Bayern
285,0,55,0,9,79552,1155232,Yes,Fem,z_High School,Teacher,87,Commercial,15760,Sports Car,5,No,0,351,10,0,Highly Urban/ Urban,Bayern
286,0,59,0,15,81065,306228,z_No,Mal,Masters,Manager,74,Private,14210,Minivan,2,No,3,246,14,0,Highly Urban/ Urban,Bayern
287,0,52,0,,22642,524121,Yes,Mal,z_High School,Student,85,Commercial,18150,Van,1,No,5,5842,,1,Highly Urban/ Urban,Bayern
288,0,57,0,16,62481,873112,Yes,Fem,Masters,Nurse,86,Private,7650,Sports Car,0,No,10,7736,11,1,Highly Urban/ Urban,Bayern
289,0,42,1,12,106914,759878,z_No,Mal,Masters,Nurse,120,Private,5300,Minivan,2,No,4,1452,22,1,Highly Urban/ Urban,Bayern
290,0,55,0,9,148626,659137,Yes,Fem,Masters,Nurse,88,Private,6700,unknown,2,No,0,306,19,0,z_Highly Rural/ Rural,Brandenburg
291,1,64,1,6,70650,206115,z_No,Mal,Masters,,75,Commercial,23900,Panel Truck,2,No,3,2716,13,1,Highly Urban/ Urban,Brandenburg
292,2,39,2,11,,282672,Yes,Mal,<High School,Student,88,Commercial,5850,Pickup,3,No,7,366,8,0,z_Highly Rural/ Rural,Bayern
293,0,46,2,13,79235,318451,z_No,Mal,Bachelors,Teacher,78,Commercial,13470,Minivan,2,No,2,336,5,0,Highly Urban/ Urban,Bayern
294,0,,2,11,3914,630123,z_No,Fem,<High School,Clerical,66,Private,3100,Sports Car,4,No,4,6441,7,1,Highly Urban/ Urban,Sachsen-Anhalt
295,0,78,0,14,106322,159003,z_No,Mal,Masters,Nurse,50,Private,17480,Minivan,0,Yes,4,361,20,0,Highly Urban/ Urban,Bayern
296,0,45,2,14,80145,349882,Yes,Fem,Bachelors,Professional,73,Private,13020,unknown,1,No,5,257,3,0,Highly Urban/ Urban,Bayern
297,0,55,0,16,112662,,z_No,Fem,PhD,Manager,63,Private,18270,unknown,2,No,0,252,19,0,Highly Urban/ Urban,Bayern
298,0,69,0,13,220384,341562,z_No,Mal,PhD,,72,Commercial,23370,Panel Truck,4,No,6,307,22,0,Highly Urban/ Urban,Thueringen
299,0,50,0,15,5565,977531,z_No,Fem,z_High School,Student,75,Private,7500,unknown,0,Yes,0,241,,0,Highly Urban/ Urban,Thueringen
300,0,75,0,13,56133,206115,z_No,Fem,Masters,Nurse,63,Private,12160,unknown,1,No,6,315,16,0,Highly Urban/ Urban,Hessen
301,0,67,0,11,62822,398999,Yes,Mal,PhD,Doctor,78,Private,11270,Pickup,2,No,2,989,16,1,Highly Urban/ Urban,Bayern
302,0,39,0,14,14320,123669,z_No,Fem,z_High School,Student,72,Commercial,7700,unknown,2,No,5,272,3,0,Highly Urban/ Urban,Bayern
303,0,56,0,16,89228,634425,Yes,Fem,PhD,Nurse,108,Private,20090,Minivan,2,No,1,1372,16,1,Highly Urban/ Urban,Thueringen
304,0,53,0,16,3217,327027,Yes,Fem,Masters,Home Maker,108,Private,10480,Sports Car,4,Yes,2,5401,13,1,Highly Urban/ Urban,Thueringen
305,0,26,1,14,52082,490211,Yes,Fem,Bachelors,Teacher,85,Commercial,10470,unknown,5,Yes,11,345,11,0,Highly Urban/ Urban,Bayern
306,0,42,3,17,22504,352558,Yes,Fem,<High School,Teacher,79,Private,7270,unknown,2,Yes,3,400,3,0,Highly Urban/ Urban,Hessen
307,0,62,0,15,,294450,z_No,Fem,z_High School,Clerical,64,Private,11650,unknown,3,No,2,945,3,1,Highly Urban/ Urban,Bayern
308,0,59,0,13,98913,647790,z_No,Mal,Bachelors,Teacher,88,Commercial,27180,Panel Truck,4,No,6,269,,0,Highly Urban/ Urban,Bayern
309,0,51,0,3,560,122157,Yes,Fem,Bachelors,Home Maker,73,Private,14190,Sports Car,2,Yes,2,232,10,0,Highly Urban/ Urban,Bayern
310,1,46,2,17,84497,316597,Yes,Fem,Bachelors,Teacher,73,Commercial,13800,unknown,2,No,0,342,12,0,Highly Urban/ Urban,Bayern
311,1,48,2,17,97148,306228,z_No,Fem,Bachelors,Professional,94,Private,13340,unknown,2,Yes,1,328,12,0,Highly Urban/ Urban,Berlin
312,1,66,1,17,18780,286321,Yes,Fem,Bachelors,Home Maker,77,Private,13340,unknown,1,No,5,227,10,0,z_Highly Rural/ Rural,Rheinland-Pfalz
313,2,56,2,17,63454,558778,Yes,Fem,Bachelors,Clerical,129,Private,5990,Sports Car,2,Yes,2,233,12,0,z_Highly Rural/ Rural,Bayern
314,1,60,2,15,69050,411303,z_No,Fem,Bachelors,Teacher,90,Commercial,11750,Minivan,1,No,5,2541,14,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
315,0,52,2,7,25992,212004,z_No,Fem,z_High School,Clerical,79,Commercial,6100,Pickup,1,No,7,6570,3,1,z_Highly Rural/ Rural,Sachsen
316,0,59,0,15,52638,211894,Yes,Mal,Masters,,96,Commercial,23250,Panel Truck,1,No,6,5200,20,1,Highly Urban/ Urban,Sachsen
317,0,54,0,17,42968,494225,Yes,Fem,Masters,Nurse,68,Private,10000,unknown,0,No,2,316,16,0,z_Highly Rural/ Rural,Bayern
318,0,59,0,11,91109,603131,Yes,Fem,Masters,Manager,62,Private,15910,unknown,0,No,3,292,12,0,Highly Urban/ Urban,Bayern
319,0,53,0,15,23193,494908,Yes,Fem,Bachelors,Manager,75,Private,16730,unknown,0,No,2,254,11,0,Highly Urban/ Urban,Hessen
320,0,54,0,3,1360,398072,Yes,Mal,<High School,Student,77,Private,4980,Minivan,2,No,2,298,3,0,z_Highly Rural/ Rural,Thueringen
321,0,19,1,12,52504,,z_No,Fem,z_High School,Teacher,89,Commercial,20630,unknown,2,No,8,10144,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
322,0,70,0,18,76209,53001,z_No,Mal,Masters,,50,Commercial,17020,Van,4,No,3,5873,23,1,Highly Urban/ Urban,Bayern
323,0,43,0,12,73349,342731,z_No,Fem,PhD,Nurse,90,Private,13440,Minivan,4,No,2,253,12,0,Highly Urban/ Urban,Berlin
324,0,58,1,11,74802,135447,z_No,Fem,z_High School,Teacher,70,Commercial,22340,Sports Car,3,No,6,3679,3,1,Highly Urban/ Urban,Bayern
325,1,52,2,3,960,553566,z_No,Mal,<High School,Student,78,Private,6000,Pickup,3,Yes,3,4755,3,1,Highly Urban/ Urban,Berlin
326,0,42,0,17,,182292,z_No,Fem,Bachelors,Professional,79,Private,10370,unknown,2,No,0,224,11,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
327,0,68,0,19,110081,592568,Yes,Mal,PhD,,75,Commercial,7100,Pickup,0,No,2,328,19,0,Highly Urban/ Urban,Thueringen
328,0,56,3,20,72929,282749,z_No,Fem,Masters,Nurse,89,Private,13060,unknown,2,No,0,422,3,0,Highly Urban/ Urban,Thueringen
329,0,44,0,14,118376,441675,z_No,Fem,Masters,Manager,68,Private,20320,Minivan,2,No,8,275,10,0,Highly Urban/ Urban,Bayern
330,0,56,0,13,,194337,z_No,Fem,Bachelors,Professional,88,Private,24150,Minivan,0,No,3,363,12,0,z_Highly Rural/ Rural,Thueringen
331,0,61,0,16,37855,451846,z_No,Mal,<High School,Teacher,73,Commercial,6700,Pickup,2,No,0,325,3,0,z_Highly Rural/ Rural,Bayern
332,0,54,0,10,50784,235560,z_No,Mal,z_High School,Teacher,61,Commercial,13780,Minivan,2,No,10,370,7,0,Highly Urban/ Urban,Bayern
333,0,51,1,16,111317,431530,Yes,Fem,Masters,Nurse,95,Private,29470,Sports Car,0,No,3,2653,20,1,Highly Urban/ Urban,Nordrhein-Westfalen
334,0,42,2,17,45101,235536,Yes,Mal,PhD,Doctor,56,Private,5900,Pickup,1,No,4,422,2,0,Highly Urban/ Urban,Sachsen
335,0,71,0,,31348,182559,z_No,Mal,Masters,Nurse,69,Private,16580,Van,4,No,0,327,15,0,Highly Urban/ Urban,Hessen
336,0,36,0,15,86312,456508,Yes,Mal,Masters,,81,Commercial,5700,Pickup,2,No,4,334,21,0,Highly Urban/ Urban,Bayern
337,0,49,0,14,9305,376896,Yes,Mal,<High School,Student,84,Private,15330,Minivan,0,No,2,253,7,0,z_Highly Rural/ Rural,Bayern
338,0,39,0,17,11446,154850,Yes,Mal,<High School,Clerical,78,Private,6350,Minivan,3,No,4,5125,7,1,Highly Urban/ Urban,Sachsen-Anhalt
339,0,47,0,15,34644,205797,Yes,Fem,z_High School,Teacher,113,Commercial,14640,unknown,0,No,0,257,12,0,Highly Urban/ Urban,Bayern
340,0,63,0,15,34273,277812,Yes,Fem,Bachelors,Teacher,71,Commercial,23470,Sports Car,5,Yes,0,7203,17,1,Highly Urban/ Urban,Bayern
341,0,66,0,10,77822,411893,Yes,Mal,Bachelors,Professional,74,Private,13850,Minivan,0,No,2,253,9,0,Highly Urban/ Urban,Hessen
342,0,60,0,10,145517,538746,z_No,Fem,PhD,Doctor,67,Private,24120,unknown,0,No,8,338,3,0,Highly Urban/ Urban,Bayern
343,0,50,0,11,79877,241733,Yes,Mal,z_High School,Professional,50,Private,6100,Pickup,2,No,11,251,8,0,Highly Urban/ Urban,Berlin
344,0,65,0,12,65265,29445,z_No,Mal,Masters,,91,Commercial,22560,Panel Truck,4,No,8,325,21,0,Highly Urban/ Urban,Bayern
345,0,35,1,,960,447357,Yes,Fem,Masters,Home Maker,64,Private,2640,Sports Car,2,No,3,388,15,0,Highly Urban/ Urban,Bayern
346,0,61,0,16,21451,322854,Yes,Fem,z_High School,Teacher,84,Commercial,5100,unknown,2,No,9,3968,9,1,Highly Urban/ Urban,Bayern
347,0,37,3,3,960,29445,Yes,Mal,<High School,Student,72,Private,10160,Pickup,1,No,3,276,3,0,Highly Urban/ Urban,Brandenburg
348,0,57,2,13,18853,344351,z_No,Fem,<High School,Clerical,97,Private,19340,Minivan,5,No,11,5007,3,1,Highly Urban/ Urban,Bayern
349,0,51,0,14,142857,253227,z_No,Fem,PhD,Nurse,51,Private,24360,Minivan,2,No,0,280,,0,Highly Urban/ Urban,Bayern
350,0,44,3,17,95285,513743,Yes,Mal,Masters,Nurse,100,Private,6960,unknown,0,No,2,5172,16,1,Highly Urban/ Urban,Brandenburg
351,0,50,0,17,72897,339936,Yes,Mal,PhD,Manager,73,Commercial,22980,Panel Truck,2,No,2,363,13,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
352,0,46,2,17,2572,82446,Yes,Mal,z_High School,Student,75,Private,4200,Minivan,0,No,4,335,,0,Highly Urban/ Urban,Bayern
353,0,41,0,16,158197,265005,z_No,Fem,Masters,Manager,90,Private,17410,Minivan,0,No,0,245,17,0,Highly Urban/ Urban,Bayern
354,0,48,1,16,5882,381552,Yes,Fem,Bachelors,Home Maker,77,Commercial,9960,Pickup,3,No,3,385,3,0,Highly Urban/ Urban,Berlin
355,0,30,0,14,41208,489644,z_No,Fem,Masters,Nurse,90,Private,18060,unknown,2,No,0,301,17,0,Highly Urban/ Urban,Bayern
